system,system_domain,n_atoms,n_configs,train_configs,val_configs,test_id_configs,test_ood_configs,train_dft_available,val_dft_available,test_id_dft_available,test_ood_dft_available,train_cc_available,val_cc_available,test_id_cc_available,test_ood_cc_available
C2H5N7,test_ood,14,366,0,0,0,366,0,0,0,314,0,0,0,44
C2H5N9,seen,16,1,1,0,0,0,1,0,0,0,0,0,0,0
C2H5N9O1,seen,17,4,2,1,1,0,2,1,1,0,0,0,0,0
C2H6,test_ood,8,1836,0,0,0,1836,0,0,0,1692,0,0,0,280
C2H6N10,test_ood,18,1,0,0,0,1,0,0,0,1,0,0,0,0
C2H6N2,test_ood,10,7243,0,0,0,7243,0,0,0,6894,0,0,0,395
C2H6N2O1,seen,11,24612,14767,4923,4922,0,14668,4879,4881,0,1226,395,378,0
C2H6N2O2,test_ood,12,6185,0,0,0,6185,0,0,0,5859,0,0,0,746
C2H6N2O3,seen,13,1273,764,255,254,0,751,252,249,0,84,36,33,0
C2H6N2O4,test_ood,14,3,0,0,0,3,0,0,0,3,0,0,0,1
C2H6N2O5,test_ood,15,5,0,0,0,5,0,0,0,2,0,0,0,0
C2H6N2O6,test_ood,16,1,0,0,0,1,0,0,0,0,0,0,0,0
C2H6N4,test_ood,12,7072,0,0,0,7072,0,0,0,7032,0,0,0,862
C2H6N4O1,seen,13,7908,4745,1582,1581,0,4700,1568,1567,0,523,169,159,0
C2H6N4O2,seen,14,13995,8397,2799,2799,0,8193,2732,2738,0,965,302,329,0
C2H6N4O3,seen,15,206,124,41,41,0,107,32,38,0,22,10,6,0
C2H6N4O4,seen,16,2,1,1,0,0,0,0,0,0,0,0,0,0
C2H6N6,test_ood,14,6373,0,0,0,6373,0,0,0,6222,0,0,0,745
C2H6N6O1,seen,15,417,250,84,83,0,221,77,71,0,36,10,11,0
C2H6N6O2,test_ood,16,3,0,0,0,3,0,0,0,3,0,0,0,0
C2H6N6O3,test_ood,17,7,0,0,0,7,0,0,0,7,0,0,0,0
C2H6N6O4,seen,18,1,1,0,0,0,1,0,0,0,0,0,0,0
C2H6O1,test_ood,9,3031,0,0,0,3031,0,0,0,2575,0,0,0,191
C2H6O2,test_ood,10,3961,0,0,0,3961,0,0,0,1973,0,0,0,334
C2H6O3,seen,11,117,70,24,23,0,70,24,23,0,6,0,2,0
C2H6O4,test_ood,12,74,0,0,0,74,0,0,0,74,0,0,0,10
C2H7N1,test_ood,10,3604,0,0,0,3604,0,0,0,2914,0,0,0,204
C2H7N1O1,seen,11,2207,1324,442,441,0,1052,343,360,0,84,23,30,0
C2H7N1O2,seen,12,184,110,37,37,0,110,37,37,0,15,6,6,0
C2H7N1O3,seen,13,142,85,29,28,0,85,29,28,0,23,1,7,0
C2H7N1O4,seen,14,15,9,3,3,0,9,3,3,0,1,0,0,0
C2H7N1O5,test_ood,15,1,0,0,0,1,0,0,0,1,0,0,0,0
C2H7N3,test_ood,12,12022,0,0,0,12022,0,0,0,12005,0,0,0,772
C2H7N3O1,seen,13,9491,5695,1898,1898,0,5666,1889,1888,0,641,227,216,0
C2H7N3O2,seen,14,3384,2030,677,677,0,1926,645,637,0,248,99,79,0
C2H7N3O3,test_ood,15,469,0,0,0,469,0,0,0,448,0,0,0,58
C2H7N3O4,seen,16,9,5,2,2,0,2,0,1,0,2,0,0,0
C2H7N3O5,test_ood,17,1,0,0,0,1,0,0,0,0,0,0,0,0
C2H7N5,test_ood,14,3602,0,0,0,3602,0,0,0,3546,0,0,0,431
C2H7N5O1,test_ood,15,9763,0,0,0,9763,0,0,0,9512,0,0,0,1095
C2H7N5O2,seen,16,298,179,60,59,0,157,51,53,0,25,13,9,0
C2H7N5O3,seen,17,1,1,0,0,0,0,0,0,0,0,0,0,0
C2H7N5O4,seen,18,3,2,1,0,0,0,0,0,0,0,0,0,0
C2H7N7,test_ood,16,195,0,0,0,195,0,0,0,170,0,0,0,28
C2H7N7O1,seen,17,3,2,1,0,0,2,1,0,0,1,1,0,0
C2H7N7O2,seen,18,7,4,2,1,0,4,2,1,0,0,0,0,0
C2H7N7O3,seen,19,8,5,2,1,0,5,2,1,0,0,0,1,0
C2H8,seen,10,238,143,48,47,0,20,11,9,0,9,7,8,0
C2H8N2,seen,12,1882,1129,377,376,0,822,264,277,0,72,36,24,0
C2H8N2O1,test_ood,13,287,0,0,0,287,0,0,0,143,0,0,0,37
C2H8N2O2,test_ood,14,198,0,0,0,198,0,0,0,197,0,0,0,22
C2H8N2O3,seen,15,99,59,20,20,0,55,20,20,0,5,4,3,0
C2H8N2O4,test_ood,16,1,0,0,0,1,0,0,0,0,0,0,0,0
C2H8N4,seen,14,4081,2449,816,816,0,2428,814,811,0,229,78,82,0
C2H8N4O1,seen,15,1921,1153,384,384,0,1137,379,377,0,136,47,41,0
C2H8N4O2,test_ood,16,2272,0,0,0,2272,0,0,0,2209,0,0,0,311
C2H8N4O3,seen,17,6,4,1,1,0,2,1,1,0,1,0,0,0
C2H8N4O4,seen,18,1,1,0,0,0,0,0,0,0,0,0,0,0
C2H8N4O5,seen,19,1,1,0,0,0,1,0,0,0,0,0,0,0
C2H8N6,test_ood,16,4974,0,0,0,4974,0,0,0,4833,0,0,0,594
C2H8N6O1,seen,17,265,159,53,53,0,138,45,38,0,18,8,6,0
C2H8N6O2,test_ood,18,1,0,0,0,1,0,0,0,0,0,0,0,0
C2H8N6O3,seen,19,2,1,1,0,0,0,0,0,0,0,0,0,0
C2H8N8,seen,18,1,1,0,0,0,1,0,0,0,0,0,0,0
C2H8N8O1,test_ood,19,5,0,0,0,5,0,0,0,5,0,0,0,0
C2H8N8O2,seen,20,6,4,1,1,0,4,1,1,0,1,0,0,0
C2H8O1,test_ood,11,188,0,0,0,188,0,0,0,75,0,0,0,19
C2H8O2,test_ood,12,277,0,0,0,277,0,0,0,140,0,0,0,25
C2H8O3,seen,13,51,31,10,10,0,31,10,10,0,5,2,2,0
C2H8O4,test_ood,14,33,0,0,0,33,0,0,0,33,0,0,0,3
C2H9N1,seen,12,441,265,88,88,0,67,16,24,0,35,8,11,0
C2H9N1O1,seen,13,279,167,56,56,0,52,20,22,0,19,5,6,0
C2H9N1O2,seen,14,21,13,4,4,0,13,4,4,0,4,1,0,0
C2H9N1O3,test_ood,15,39,0,0,0,39,0,0,0,39,0,0,0,6
C2H9N3,seen,14,64,38,13,13,0,38,13,13,0,7,3,3,0
C2H9N3O1,seen,15,37,22,8,7,0,22,8,7,0,1,3,0,0
C2H9N3O2,seen,16,142,85,29,28,0,83,27,28,0,5,4,0,0
C2H9N3O3,seen,17,1,1,0,0,0,0,0,0,0,0,0,0,0
C2H9N5,seen,16,858,515,172,171,0,507,170,171,0,53,19,24,0
C2H9N5O1,seen,17,1386,832,277,277,0,798,272,265,0,89,25,35,0
C2H9N5O2,test_ood,18,4,0,0,0,4,0,0,0,4,0,0,0,0
C2H9N5O3,seen,19,2,1,1,0,0,1,1,0,0,0,0,0,0
C2H9N5O4,seen,20,2,1,1,0,0,1,1,0,0,0,0,0,0
C2H9N7,seen,18,29,17,6,6,0,15,6,5,0,4,1,1,0
C2H9N7O3,seen,21,1,1,0,0,0,0,0,0,0,0,0,0,0
C2H9N9O1,seen,21,1,1,0,0,0,1,0,0,0,0,0,0,0
C2N2,seen,4,1006,604,201,201,0,604,201,201,0,114,36,32,0
C2N2O4,test_ood,8,617,0,0,0,617,0,0,0,608,0,0,0,122
C2N2O5,test_ood,9,16,0,0,0,16,0,0,0,13,0,0,0,4
C2N4O1,seen,7,647,388,130,129,0,386,130,128,0,68,17,18,0
C2N4O2,test_ood,8,687,0,0,0,687,0,0,0,672,0,0,0,134
C2N4O3,seen,9,32,19,7,6,0,16,5,4,0,7,0,1,0
C2N6O1,seen,9,13,8,3,2,0,8,1,2,0,0,0,0,0
C3H10,seen,13,70,42,14,14,0,21,9,7,0,11,0,2,0
C3H10N2,test_ood,15,2504,0,0,0,2504,0,0,0,2496,0,0,0,128
C3H10N2O1,seen,16,981,589,196,196,0,497,166,170,0,44,14,19,0
C3H10N2O2,test_ood,17,911,0,0,0,911,0,0,0,906,0,0,0,106
C3H10N2O3,test_ood,18,152,0,0,0,152,0,0,0,150,0,0,0,18
C3H10N2O4,test_ood,19,3,0,0,0,3,0,0,0,3,0,0,0,0
C3H10N2O5,seen,20,1,1,0,0,0,0,0,0,0,0,0,0,0
C3H10N4,test_ood,17,1721,0,0,0,1721,0,0,0,1673,0,0,0,179
C3H10N4O1,seen,18,3251,1951,650,650,0,1902,628,632,0,214,75,62,0
C3H10N4O2,seen,19,142,85,29,28,0,70,22,24,0,11,4,6,0
C3H10N4O3,seen,20,10,6,2,2,0,4,1,1,0,1,0,0,0
C3H10N4O4,seen,21,4,2,1,1,0,1,0,1,0,0,0,0,0
C3H10N4O5,seen,22,2,1,1,0,0,1,0,0,0,0,0,0,0
C3H10N6,test_ood,19,433,0,0,0,433,0,0,0,371,0,0,0,56
C3H10N6O1,test_ood,20,7,0,0,0,7,0,0,0,7,0,0,0,1
C3H10N6O2,test_ood,21,5,0,0,0,5,0,0,0,5,0,0,0,0
C3H10N6O3,test_ood,22,17,0,0,0,17,0,0,0,15,0,0,0,0
C3H10N8,test_ood,21,4,0,0,0,4,0,0,0,4,0,0,0,0
C3H10N8O1,seen,22,29,17,6,6,0,17,6,6,0,0,0,0,0
C3H10O1,test_ood,14,25,0,0,0,25,0,0,0,18,0,0,0,4
C3H10O2,seen,15,27,16,6,5,0,16,6,5,0,1,1,1,0
C3H10O3,test_ood,16,65,0,0,0,65,0,0,0,65,0,0,0,10
C3H10O4,seen,17,7,4,2,1,0,4,2,1,0,0,0,0,0
C3H11N1,test_ood,15,31,0,0,0,31,0,0,0,25,0,0,0,4
C3H11N1O1,test_ood,16,22,0,0,0,22,0,0,0,22,0,0,0,4
C3H11N1O2,seen,17,37,22,8,7,0,22,8,7,0,3,1,0,0
C3H11N1O3,seen,18,21,13,4,4,0,13,4,4,0,0,0,0,0
C3H11N1O4,test_ood,19,1,0,0,0,1,0,0,0,1,0,0,0,0
C3H11N3,seen,17,1081,649,216,216,0,627,211,209,0,77,45,31,0
C3H11N3O1,test_ood,18,195,0,0,0,195,0,0,0,195,0,0,0,15
C3H11N3O2,test_ood,19,9,0,0,0,9,0,0,0,9,0,0,0,3
C3H11N3O3,seen,20,7,4,2,1,0,2,1,1,0,0,0,0,0
C3H11N3O4,test_ood,21,1,0,0,0,1,0,0,0,0,0,0,0,0
C3H11N5,test_ood,19,1064,0,0,0,1064,0,0,0,1018,0,0,0,121
C3H11N5O1,test_ood,20,134,0,0,0,134,0,0,0,113,0,0,0,19
C3H11N5O2,test_ood,21,7,0,0,0,7,0,0,0,7,0,0,0,0
C3H11N5O3,seen,22,11,7,2,2,0,5,1,1,0,1,0,0,0
C3H11N5O4,test_ood,23,2,0,0,0,2,0,0,0,1,0,0,0,0
C3H11N7,seen,21,2,1,1,0,0,1,1,0,0,0,0,0,0
C3H11N7O1,test_ood,22,5,0,0,0,5,0,0,0,5,0,0,0,0
C3H11N7O2,test_ood,23,3,0,0,0,3,0,0,0,3,0,0,0,0
C3H11N9,seen,23,3,2,1,0,0,2,1,0,0,0,0,0,0
C3H12N2,seen,17,10,6,2,2,0,6,2,2,0,3,0,0,0
C3H12N2O1,test_ood,18,32,0,0,0,32,0,0,0,32,0,0,0,0
C3H12N2O2,test_ood,19,36,0,0,0,36,0,0,0,36,0,0,0,4
C3H12N2O3,seen,20,3,2,1,0,0,1,1,0,0,0,0,0,0
C3H12N4,seen,19,2,1,1,0,0,1,1,0,0,0,1,0,0
C3H12N4O1,test_ood,20,5,0,0,0,5,0,0,0,5,0,0,0,1
C3H12N4O2,test_ood,21,4,0,0,0,4,0,0,0,2,0,0,0,0
C3H12N4O3,test_ood,22,2,0,0,0,2,0,0,0,0,0,0,0,0
C3H12N4O4,seen,23,1,1,0,0,0,0,0,0,0,0,0,0,0
C3H12N6,seen,21,91,55,18,18,0,49,13,14,0,2,0,0,0
C3H12N6O1,seen,22,4,2,1,1,0,2,1,1,0,0,0,0,0
C3H12N6O2,test_ood,23,10,0,0,0,10,0,0,0,9,0,0,0,1
C3H12N6O3,seen,24,5,3,1,1,0,2,1,1,0,0,0,0,0
C3H12N8O1,test_ood,24,13,0,0,0,13,0,0,0,13,0,0,0,3
C3H13N3,test_ood,19,1,0,0,0,1,0,0,0,1,0,0,0,1
C3H13N3O1,seen,20,3,2,1,0,0,2,1,0,0,0,0,0,0
C3H13N3O2,test_ood,21,2,0,0,0,2,0,0,0,1,0,0,0,0
C3H13N3O3,seen,22,1,1,0,0,0,0,0,0,0,0,0,0,0
C3H13N5O2,seen,23,1,1,0,0,0,0,0,0,0,0,0,0,0
C3H13N7,seen,23,2,1,1,0,0,1,1,0,0,0,0,0,0
C3H13N7O1,test_ood,24,5,0,0,0,5,0,0,0,5,0,0,0,0
C3H13N7O2,seen,25,8,5,2,1,0,4,2,1,0,1,1,0,0
C3H13N9,seen,25,2,1,1,0,0,1,1,0,0,0,0,0,0
C3H14N4O1,seen,22,1,1,0,0,0,0,0,0,0,0,0,0,0
C3H14N8,seen,25,2,1,1,0,0,1,1,0,0,0,0,0,0
C3H14N8O1,seen,26,2,1,1,0,0,1,1,0,0,0,0,0,0
C3H15N9,seen,27,2,1,1,0,0,1,1,0,0,0,0,0,0
C3H1N1,test_ood,5,1251,0,0,0,1251,0,0,0,1248,0,0,0,241
C3H1N1O2,test_ood,7,1073,0,0,0,1073,0,0,0,1067,0,0,0,165
C3H1N1O3,test_ood,8,1428,0,0,0,1428,0,0,0,1428,0,0,0,254
C3H1N1O4,seen,9,715,429,143,143,0,422,139,143,0,88,34,25,0
C3H1N1O5,seen,10,66,40,13,13,0,37,11,12,0,6,1,3,0
C3H1N3O1,seen,8,2697,1618,540,539,0,1612,539,536,0,221,99,68,0
C3H1N3O2,seen,9,2569,1541,514,514,0,1515,497,505,0,223,79,71,0
C3H1N3O3,test_ood,10,204,0,0,0,204,0,0,0,177,0,0,0,43
C3H1N5,test_ood,9,537,0,0,0,537,0,0,0,527,0,0,0,101
C3H1N5O1,test_ood,10,65,0,0,0,65,0,0,0,57,0,0,0,19
C3H2N2,seen,7,1140,684,228,228,0,684,228,228,0,128,42,34,0
C3H2N2O1,seen,8,3312,1987,663,662,0,1985,657,661,0,448,135,146,0
C3H2N2O2,seen,9,9799,5879,1960,1960,0,5855,1951,1954,0,575,194,217,0
C3H2N2O3,seen,10,16886,10132,3377,3377,0,9978,3332,3334,0,1302,425,412,0
C3H2N2O4,seen,11,382,229,77,76,0,195,62,67,0,36,18,15,0
C3H2N2O5,test_ood,12,1,0,0,0,1,0,0,0,1,0,0,0,0
C3H2N4,seen,9,1444,866,289,289,0,860,288,287,0,98,39,36,0
C3H2N4O1,test_ood,10,20758,0,0,0,20758,0,0,0,20357,0,0,0,2951
C3H2N4O2,seen,11,1364,818,273,273,0,699,233,234,0,167,48,56,0
C3H2N4O3,seen,12,1,1,0,0,0,1,0,0,0,1,0,0,0
C3H2N4O5,test_ood,14,1,0,0,0,1,0,0,0,1,0,0,0,0
C3H2N6,seen,11,76,46,15,15,0,34,13,11,0,7,3,4,0
C3H2N6O1,seen,12,1,1,0,0,0,1,0,0,0,0,0,0,0
C3H2N6O3,test_ood,14,1,0,0,0,1,0,0,0,1,0,0,0,0
C3H2O1,seen,6,1223,734,245,244,0,734,244,244,0,142,53,58,0
C3H2O2,seen,7,982,589,197,196,0,589,197,196,0,68,29,23,0
C3H2O3,seen,8,1516,910,303,303,0,905,303,303,0,174,48,51,0
C3H2O4,seen,9,1330,798,266,266,0,791,263,264,0,122,28,33,0
C3H2O5,seen,10,1002,601,201,200,0,588,196,198,0,112,37,20,0
C3H3N1,seen,7,1307,784,262,261,0,783,262,261,0,54,12,21,0
C3H3N1O1,seen,8,8542,5125,1709,1708,0,5115,1707,1704,0,655,203,208,0
C3H3N1O2,seen,9,9039,5423,1808,1808,0,5399,1804,1801,0,676,225,241,0
C3H3N1O3,seen,10,8757,5254,1752,1751,0,5231,1743,1743,0,496,178,183,0
C3H3N1O4,test_ood,11,8343,0,0,0,8343,0,0,0,8212,0,0,0,942
C3H3N1O5,test_ood,12,57,0,0,0,57,0,0,0,54,0,0,0,11
C3H3N3,seen,9,5141,3085,1028,1028,0,3077,1027,1027,0,438,153,147,0
C3H3N3O1,seen,10,14963,8978,2993,2992,0,8927,2979,2976,0,1063,368,344,0
C3H3N3O2,seen,11,41575,24945,8315,8315,0,24538,8167,8207,0,2785,993,1001,0
C3H3N3O3,seen,12,1723,1034,345,344,0,887,308,303,0,137,51,46,0
C3H3N3O5,test_ood,14,1,0,0,0,1,0,0,0,1,0,0,0,0
C3H3N5,seen,11,17543,10526,3509,3508,0,10250,3444,3435,0,1334,419,414,0
C3H3N5O1,seen,12,2202,1321,441,440,0,1145,381,368,0,206,57,65,0
C3H3N5O2,test_ood,13,3,0,0,0,3,0,0,0,3,0,0,0,0
C3H3N5O3,test_ood,14,8,0,0,0,8,0,0,0,8,0,0,0,1
C3H3N5O4,test_ood,15,12,0,0,0,12,0,0,0,12,0,0,0,4
C3H3N7O2,seen,15,1,1,0,0,0,1,0,0,0,0,0,0,0
C3H4,seen,7,1699,1019,340,340,0,1013,338,340,0,100,30,23,0
C3H4N2,seen,9,10260,6156,2052,2052,0,6150,2046,2051,0,711,244,212,0
C3H4N2O1,seen,10,20433,12260,4087,4086,0,12135,4039,4043,0,1373,470,449,0
C3H4N2O2,seen,11,23456,14074,4691,4691,0,13891,4639,4626,0,1389,456,439,0
C3H4N2O3,seen,12,29125,17475,5825,5825,0,17048,5684,5692,0,1973,684,670,0
C3H4N2O4,test_ood,13,519,0,0,0,519,0,0,0,447,0,0,0,84
C3H4N4,test_ood,11,12148,0,0,0,12148,0,0,0,11773,0,0,0,1345
C3H4N4O1,seen,12,49667,29800,9934,9933,0,29162,9715,9729,0,3328,1064,1123,0
C3H4N4O2,seen,13,2757,1654,552,551,0,1445,489,481,0,208,83,78,0
C3H4N4O3,seen,14,2,1,1,0,0,1,1,0,0,1,0,0,0
C3H4N4O4,seen,15,6,4,1,1,0,4,1,1,0,2,0,0,0
C3H4N4O5,seen,16,10,6,2,2,0,6,2,2,0,0,1,1,0
C3H4N6,test_ood,13,1483,0,0,0,1483,0,0,0,1290,0,0,0,245
C3H4N6O1,seen,14,1,1,0,0,0,1,0,0,0,1,0,0,0
C3H4N6O2,seen,15,11,7,2,2,0,7,2,2,0,3,0,1,0
C3H4N6O3,seen,16,26,16,5,5,0,16,5,5,0,3,0,2,0
C3H4N8,seen,15,2,1,1,0,0,1,1,0,0,0,0,0,0
C3H4N8O1,seen,16,4,2,1,1,0,2,1,1,0,1,0,0,0
C3H4O1,test_ood,8,3141,0,0,0,3141,0,0,0,2915,0,0,0,204
C3H4O2,seen,9,10807,6484,2162,2161,0,6125,2037,2055,0,645,219,206,0
C3H4O3,seen,10,5157,3094,1032,1031,0,3009,994,992,0,470,147,182,0
C3H4O4,seen,11,1142,685,229,228,0,683,228,223,0,98,29,36,0
C3H4O5,seen,12,650,390,130,130,0,387,128,129,0,53,20,19,0
C3H4O6,seen,13,1,1,0,0,0,1,0,0,0,0,0,0,0
C3H5N1,test_ood,9,2605,0,0,0,2605,0,0,0,2604,0,0,0,132
C3H5N1O1,test_ood,10,18157,0,0,0,18157,0,0,0,18147,0,0,0,1760
C3H5N1O2,seen,11,14898,8939,2980,2979,0,8457,2829,2816,0,956,316,313,0
C3H5N1O3,test_ood,12,7914,0,0,0,7914,0,0,0,7868,0,0,0,1034
C3H5N1O4,test_ood,13,5203,0,0,0,5203,0,0,0,4819,0,0,0,598
C3H5N1O5,test_ood,14,5,0,0,0,5,0,0,0,5,0,0,0,2
C3H5N3,test_ood,11,11893,0,0,0,11893,0,0,0,11708,0,0,0,1143
C3H5N3O1,test_ood,12,28478,0,0,0,28478,0,0,0,28020,0,0,0,2433
C3H5N3O2,seen,13,49066,29440,9813,9813,0,28686,9563,9577,0,3239,1140,1162,0
C3H5N3O3,test_ood,14,1786,0,0,0,1786,0,0,0,1571,0,0,0,233
C3H5N3O4,seen,15,3,2,1,0,0,2,1,0,0,0,0,0,0
C3H5N3O5,seen,16,1,1,0,0,0,1,0,0,0,0,0,0,0
C3H5N5,test_ood,13,20073,0,0,0,20073,0,0,0,19676,0,0,0,2124
C3H5N5O1,seen,14,3114,1868,623,623,0,1633,539,539,0,243,88,81,0
C3H5N5O2,test_ood,15,181,0,0,0,181,0,0,0,172,0,0,0,29
C3H5N5O3,seen,16,10,6,2,2,0,6,2,2,0,0,0,0,0
C3H5N5O4,seen,17,16,10,3,3,0,10,3,3,0,1,2,0,0
C3H5N7,test_ood,15,1,0,0,0,1,0,0,0,1,0,0,0,0
C3H5N7O1,test_ood,16,7,0,0,0,7,0,0,0,7,0,0,0,2
C3H5N7O2,seen,17,38,23,8,7,0,23,8,7,0,5,4,0,0
C3H5N9,seen,17,3,2,1,0,0,2,1,0,0,0,0,0,0
C3H6,seen,9,3834,2300,767,767,0,2210,744,738,0,150,45,54,0
C3H6N2,seen,11,18038,10823,3608,3607,0,10798,3604,3602,0,1030,316,329,0
C3H6N2O1,test_ood,12,22560,0,0,0,22560,0,0,0,22430,0,0,0,1988
C3H6N2O2,seen,13,17227,10336,3446,3445,0,9803,3278,3291,0,979,282,311,0
C3H6N2O3,seen,14,14247,8548,2850,2849,0,8274,2754,2770,0,928,310,330,0
C3H6N2O4,test_ood,15,785,0,0,0,785,0,0,0,576,0,0,0,111
C3H6N2O5,test_ood,16,2,0,0,0,2,0,0,0,1,0,0,0,0
C3H6N4,seen,13,14442,8665,2889,2888,0,8418,2804,2793,0,740,245,251,0
C3H6N4O1,seen,14,39067,23440,7814,7813,0,22796,7599,7606,0,2495,839,837,0
C3H6N4O2,seen,15,3080,1848,616,616,0,1648,533,554,0,263,86,86,0
C3H6N4O3,test_ood,16,304,0,0,0,304,0,0,0,286,0,0,0,41
C3H6N4O4,test_ood,17,8,0,0,0,8,0,0,0,8,0,0,0,2
C3H6N4O5,test_ood,18,6,0,0,0,6,0,0,0,6,0,0,0,1
C3H6N6,seen,15,1602,961,321,320,0,834,273,279,0,111,42,45,0
C3H6N6O1,seen,16,4,2,1,1,0,1,1,1,0,0,0,0,0
C3H6N6O2,seen,17,26,16,5,5,0,16,5,5,0,3,0,0,0
C3H6N6O3,seen,18,676,406,135,135,0,388,126,131,0,64,22,24,0
C3H6N8,test_ood,17,5,0,0,0,5,0,0,0,5,0,0,0,0
C3H6N8O1,seen,18,27,16,6,5,0,16,6,5,0,3,2,2,0
C3H6N8O3,seen,20,1,1,0,0,0,0,0,0,0,1,0,0,0
C3H6O1,seen,10,9811,5887,1962,1962,0,5807,1941,1934,0,350,116,123,0
C3H6O2,seen,11,15053,9032,3011,3010,0,8065,2702,2697,0,820,271,297,0
C3H6O3,seen,12,6074,3644,1215,1215,0,3302,1102,1081,0,495,165,165,0
C3H6O4,test_ood,13,382,0,0,0,382,0,0,0,377,0,0,0,49
C3H6O5,seen,14,2,1,1,0,0,0,1,0,0,0,0,0,0
C3H7N1,seen,11,7573,4544,1515,1514,0,4506,1501,1504,0,196,74,61,0
C3H7N1O1,seen,12,18211,10927,3642,3642,0,9800,3234,3210,0,827,274,271,0
C3H7N1O2,test_ood,13,13017,0,0,0,13017,0,0,0,11803,0,0,0,1260
C3H7N1O3,seen,14,3540,2124,708,708,0,2015,674,673,0,228,75,87,0
C3H7N1O4,test_ood,15,272,0,0,0,272,0,0,0,261,0,0,0,41
C3H7N1O5,seen,16,5,3,1,1,0,3,1,1,0,1,0,0,0
C3H7N3,seen,13,14293,8576,2859,2858,0,8537,2842,2846,0,767,241,238,0
C3H7N3O1,seen,14,11770,7062,2354,2354,0,6905,2302,2298,0,637,202,197,0
C3H7N3O2,seen,15,26429,15857,5286,5286,0,15268,5101,5080,0,1733,552,556,0
C3H7N3O3,seen,16,1649,989,330,330,0,914,301,299,0,141,55,41,0
C3H7N3O4,seen,17,836,502,167,167,0,403,123,134,0,86,16,28,0
C3H7N3O6,test_ood,19,2,0,0,0,2,0,0,0,2,0,0,0,0
C3H7N5,test_ood,15,15339,0,0,0,15339,0,0,0,14686,0,0,0,1727
C3H7N5O1,seen,16,2743,1646,549,548,0,1428,473,472,0,221,87,73,0
C3H7N5O2,seen,17,21,13,4,4,0,13,4,4,0,1,1,0,0
C3H7N5O3,seen,18,32,19,7,6,0,18,7,6,0,4,1,1,0
C3H7N5O4,test_ood,19,95,0,0,0,95,0,0,0,92,0,0,0,23
C3H7N7,seen,17,27,16,6,5,0,14,4,4,0,0,0,0,0
C3H7N7O1,seen,18,11,7,2,2,0,7,2,2,0,1,0,1,0
C3H7N7O2,seen,19,36,22,7,7,0,22,7,7,0,1,2,0,0
C3H7N9,test_ood,19,8,0,0,0,8,0,0,0,8,0,0,0,2
C3H8,test_ood,11,1015,0,0,0,1015,0,0,0,919,0,0,0,33
C3H8N2,seen,13,15313,9188,3063,3062,0,9167,3056,3058,0,459,154,145,0
C3H8N2O1,test_ood,14,16354,0,0,0,16354,0,0,0,15683,0,0,0,1481
C3H8N2O2,test_ood,15,6193,0,0,0,6193,0,0,0,5422,0,0,0,594
C3H8N2O3,seen,16,2347,1408,470,469,0,1383,449,465,0,180,52,58,0
C3H8N2O4,test_ood,17,23,0,0,0,23,0,0,0,16,0,0,0,6
C3H8N2O5,test_ood,18,2,0,0,0,2,0,0,0,2,0,0,0,0
C3H8N4,seen,15,7576,4546,1515,1515,0,4508,1503,1495,0,412,138,104,0
C3H8N4O1,seen,16,18471,11083,3694,3694,0,10742,3584,3594,0,1193,379,407,0
C3H8N4O2,test_ood,17,1510,0,0,0,1510,0,0,0,1331,0,0,0,198
C3H8N4O3,test_ood,18,18,0,0,0,18,0,0,0,16,0,0,0,3
C3H8N4O4,test_ood,19,14,0,0,0,14,0,0,0,12,0,0,0,3
C3H8N4O5,seen,20,9,5,2,2,0,3,1,1,0,2,0,1,0
C3H8N6,test_ood,17,1128,0,0,0,1128,0,0,0,972,0,0,0,140
C3H8N6O1,seen,18,12,7,3,2,0,6,3,2,0,0,0,0,0
C3H8N6O2,seen,19,40,24,8,8,0,23,8,8,0,4,0,1,0
C3H8N6O3,seen,20,34,20,7,7,0,20,7,7,0,1,1,0,0
C3H8N6O4,seen,21,4,2,1,1,0,0,0,0,0,0,0,0,0
C3H8N8,test_ood,19,1,0,0,0,1,0,0,0,1,0,0,0,0
C3H8N8O1,test_ood,20,25,0,0,0,25,0,0,0,25,0,0,0,7
C3H8O1,test_ood,12,3409,0,0,0,3409,0,0,0,2990,0,0,0,166
C3H8O2,seen,13,4972,2983,995,994,0,2882,958,975,0,225,69,68,0
C3H8O3,seen,14,1430,858,286,286,0,854,286,284,0,98,39,47,0
C3H8O4,seen,15,119,71,24,24,0,71,24,24,0,6,2,5,0
C3H8O6,test_ood,17,1,0,0,0,1,0,0,0,1,0,0,0,0
C3H9N1,seen,13,4301,2581,860,860,0,2395,798,802,0,105,32,39,0
C3H9N1O1,test_ood,14,5104,0,0,0,5104,0,0,0,4607,0,0,0,308
C3H9N1O2,seen,15,1077,646,216,215,0,550,193,182,0,70,19,26,0
C3H9N1O3,seen,16,339,203,68,68,0,203,68,68,0,24,5,6,0
C3H9N1O4,seen,17,7,4,2,1,0,4,2,1,0,0,0,0,0
C3H9N1O5,seen,18,2,1,1,0,0,1,1,0,0,0,0,0,0
C3H9N3,seen,15,7873,4724,1575,1574,0,4695,1563,1559,0,325,118,116,0
C3H9N3O1,test_ood,16,4470,0,0,0,4470,0,0,0,4421,0,0,0,414
C3H9N3O2,seen,17,3895,2337,779,779,0,2285,752,762,0,250,85,81,0
