theory_key        , system    , n_configs, valid_configs, missing_configs, coverage_fraction    , coverage_type
ccsd(t)_cbs.energy, C5H5N3O4  ,        58,             7,              51, 0.1206896551724138   , partial
ccsd(t)_cbs.energy, C4H6N4O4  ,        66,             7,              59, 0.10606060606060606  , partial
ccsd(t)_cbs.energy, C12H21N3  ,        73,             7,              66, 0.0958904109589041   , partial
ccsd(t)_cbs.energy, C1H7N3O1  ,        80,             7,              73, 0.0875               , partial
ccsd(t)_cbs.energy, C12H25N1O2,       101,             7,              94, 0.06930693069306931  , partial
ccsd(t)_cbs.energy, C4H9N5O1  ,       102,             7,              95, 0.06862745098039216  , partial
ccsd(t)_cbs.energy, C6H15N5   ,       119,             7,             112, 0.058823529411764705 , partial
ccsd(t)_cbs.energy, C9H9N5    ,       119,             7,             112, 0.058823529411764705 , partial
ccsd(t)_cbs.energy, C6H9N5O2  ,       120,             7,             113, 0.058333333333333334 , partial
ccsd(t)_cbs.energy, C7H7N7    ,       121,             7,             114, 0.05785123966942149  , partial
ccsd(t)_cbs.energy, C13H24O1  ,       124,             7,             117, 0.056451612903225805 , partial
ccsd(t)_cbs.energy, C11H11N1O3,       135,             7,             128, 0.05185185185185185  , partial
ccsd(t)_cbs.energy, C6H13N5O2 ,       140,             7,             133, 0.05                 , partial
ccsd(t)_cbs.energy, C12H18O3  ,       143,             7,             136, 0.04895104895104895  , partial
ccsd(t)_cbs.energy, C10H24N2O4,       159,             7,             152, 0.0440251572327044   , partial
ccsd(t)_cbs.energy, C14H23N1O2,       199,             7,             192, 0.035175879396984924 , partial
ccsd(t)_cbs.energy, C10H20N2O2,       201,             7,             194, 0.03482587064676617  , partial
ccsd(t)_cbs.energy, C10H8N4   ,       249,             7,             242, 0.028112449799196786 , partial
ccsd(t)_cbs.energy, C11H13N3O1,       268,             7,             261, 0.026119402985074626 , partial
ccsd(t)_cbs.energy, C11H19N1  ,       301,             7,             294, 0.023255813953488372 , partial
ccsd(t)_cbs.energy, C12H17N3  ,       301,             7,             294, 0.023255813953488372 , partial
ccsd(t)_cbs.energy, C13H21N1O2,       301,             7,             294, 0.023255813953488372 , partial
ccsd(t)_cbs.energy, C14H24N2O1,       332,             7,             325, 0.02108433734939759  , partial
ccsd(t)_cbs.energy, C9H19N1O1 ,       348,             7,             341, 0.020114942528735632 , partial
ccsd(t)_cbs.energy, C8H12N2O3 ,       350,             7,             343, 0.02                 , partial
ccsd(t)_cbs.energy, C10H7N1O3 ,       359,             7,             352, 0.019498607242339833 , partial
ccsd(t)_cbs.energy, C4H12N4O1 ,       391,             7,             384, 0.017902813299232736 , partial
ccsd(t)_cbs.energy, C12H9N3   ,       398,             7,             391, 0.017587939698492462 , partial
ccsd(t)_cbs.energy, C12H18O2  ,       442,             7,             435, 0.01583710407239819  , partial
ccsd(t)_cbs.energy, C10H14O2  ,       594,             7,             587, 0.011784511784511785 , partial
ccsd(t)_cbs.energy, C8H15N3O1 ,       840,             7,             833, 0.008333333333333333 , partial
ccsd(t)_cbs.energy, C4H5N7O1  ,        18,             6,              12, 0.3333333333333333   , partial
ccsd(t)_cbs.energy, C7H8O5    ,        20,             6,              14, 0.3                  , partial
ccsd(t)_cbs.energy, C3H8N2O4  ,        23,             6,              17, 0.2608695652173913   , partial
ccsd(t)_cbs.energy, C2H9N7    ,        29,             6,              23, 0.20689655172413793  , partial
ccsd(t)_cbs.energy, H6N2O3    ,        31,             6,              25, 0.1935483870967742   , partial
ccsd(t)_cbs.energy, C3H7N5O3  ,        32,             6,              26, 0.1875               , partial
ccsd(t)_cbs.energy, C2H5N3O4  ,        33,             6,              27, 0.18181818181818182  , partial
ccsd(t)_cbs.energy, C1H2N2O2  ,        35,             6,              29, 0.17142857142857143  , partial
ccsd(t)_cbs.energy, C5H5N5O2  ,        36,             6,              30, 0.16666666666666666  , partial
ccsd(t)_cbs.energy, H5N3O2    ,        37,             6,              31, 0.16216216216216217  , partial
ccsd(t)_cbs.energy, C2H9N1O3  ,        39,             6,              33, 0.15384615384615385  , partial
ccsd(t)_cbs.energy, C6H5N5O1  ,        42,             6,              36, 0.14285714285714285  , partial
ccsd(t)_cbs.energy, C1H4N4    ,        43,             6,              37, 0.13953488372093023  , partial
ccsd(t)_cbs.energy, C9H4      ,        51,             6,              45, 0.11764705882352941  , partial
ccsd(t)_cbs.energy, C5H15N3   ,        81,             6,              75, 0.07407407407407407  , partial
ccsd(t)_cbs.energy, C5H11N7   ,        89,             6,              83, 0.06741573033707865  , partial
ccsd(t)_cbs.energy, C10H19N1O4,        98,             6,              92, 0.061224489795918366 , partial
ccsd(t)_cbs.energy, C4H9N7O1  ,       106,             6,             100, 0.05660377358490566  , partial
ccsd(t)_cbs.energy, C12H24O1  ,       108,             6,             102, 0.05555555555555555  , partial
ccsd(t)_cbs.energy, C14H10    ,       112,             6,             106, 0.05357142857142857  , partial
ccsd(t)_cbs.energy, C11H13N3O2,       115,             6,             109, 0.05217391304347826  , partial
ccsd(t)_cbs.energy, C10H23N3O2,       117,             6,             111, 0.05128205128205128  , partial
ccsd(t)_cbs.energy, C9H20O5   ,       121,             6,             115, 0.049586776859504134 , partial
ccsd(t)_cbs.energy, C9H11N3O2 ,       131,             6,             125, 0.04580152671755725  , partial
ccsd(t)_cbs.energy, C11H20O4  ,       133,             6,             127, 0.045112781954887216 , partial
ccsd(t)_cbs.energy, C5H14N6O1 ,       136,             6,             130, 0.04411764705882353  , partial
ccsd(t)_cbs.energy, C12H9N1O2 ,       140,             6,             134, 0.04285714285714286  , partial
ccsd(t)_cbs.energy, C7H11N3   ,       147,             6,             141, 0.04081632653061224  , partial
ccsd(t)_cbs.energy, C4H10N6O2 ,       149,             6,             143, 0.040268456375838924 , partial
ccsd(t)_cbs.energy, C11H17N1O1,       174,             6,             168, 0.034482758620689655 , partial
ccsd(t)_cbs.energy, C9H21N3O1 ,       180,             6,             174, 0.03333333333333333  , partial
ccsd(t)_cbs.energy, C15H17N1  ,       195,             6,             189, 0.03076923076923077  , partial
ccsd(t)_cbs.energy, C11H21N3  ,       202,             6,             196, 0.0297029702970297   , partial
ccsd(t)_cbs.energy, C6H16N4O1 ,       204,             6,             198, 0.029411764705882353 , partial
ccsd(t)_cbs.energy, C11H22O3  ,       223,             6,             217, 0.026905829596412557 , partial
ccsd(t)_cbs.energy, C11H18N2O1,       238,             6,             232, 0.025210084033613446 , partial
ccsd(t)_cbs.energy, C5H12N6O1 ,       244,             6,             238, 0.02459016393442623  , partial
ccsd(t)_cbs.energy, C9H14N2O2 ,       309,             6,             303, 0.019417475728155338 , partial
ccsd(t)_cbs.energy, C13H14N2  ,       326,             6,             320, 0.018404907975460124 , partial
ccsd(t)_cbs.energy, C8H9N3O2  ,       378,             6,             372, 0.015873015873015872 , partial
ccsd(t)_cbs.energy, C8H19N3O1 ,       419,             6,             413, 0.014319809069212411 , partial
ccsd(t)_cbs.energy, C11H14N2O1,       561,             6,             555, 0.0106951871657754   , partial
ccsd(t)_cbs.energy, C8H17N3O1 ,       651,             6,             645, 0.009216589861751152 , partial
ccsd(t)_cbs.energy, C11H11N1  ,       811,             6,             805, 0.007398273736128237 , partial
ccsd(t)_cbs.energy, C8H14N2O2 ,       919,             6,             913, 0.006528835690968444 , partial
ccsd(t)_cbs.energy, C12H13N1  ,       986,             6,             980, 0.006085192697768763 , partial
ccsd(t)_cbs.energy, C6H1N1O2  ,        16,             5,              11, 0.3125               , partial
ccsd(t)_cbs.energy, C5H7N7    ,        17,             5,              12, 0.29411764705882354  , partial
ccsd(t)_cbs.energy, C4N2O3    ,        18,             5,              13, 0.2777777777777778   , partial
ccsd(t)_cbs.energy, C2H9N1O2  ,        21,             5,              16, 0.23809523809523808  , partial
ccsd(t)_cbs.energy, C4H8N8    ,        24,             5,              19, 0.20833333333333334  , partial
ccsd(t)_cbs.energy, C3H4N6O3  ,        26,             5,              21, 0.19230769230769232  , partial
ccsd(t)_cbs.energy, C1H7N3O3  ,        27,             5,              22, 0.18518518518518517  , partial
ccsd(t)_cbs.energy, C6H7N1O4  ,        34,             5,              29, 0.14705882352941177  , partial
ccsd(t)_cbs.energy, C3H8N6O2  ,        40,             5,              35, 0.125                , partial
ccsd(t)_cbs.energy, C5H1N3O1  ,        47,             5,              42, 0.10638297872340426  , partial
ccsd(t)_cbs.energy, C1H2O4    ,        49,             5,              44, 0.10204081632653061  , partial
ccsd(t)_cbs.energy, C13H23N3  ,        74,             5,              69, 0.06756756756756757  , partial
ccsd(t)_cbs.energy, C13H27N1O1,        84,             5,              79, 0.05952380952380952  , partial
ccsd(t)_cbs.energy, C10H24N4  ,        86,             5,              81, 0.05813953488372093  , partial
ccsd(t)_cbs.energy, C17H30N2  ,        97,             5,              92, 0.05154639175257732  , partial
ccsd(t)_cbs.energy, C12H24    ,        98,             5,              93, 0.05102040816326531  , partial
ccsd(t)_cbs.energy, C7H15N3O4 ,       109,             5,             104, 0.045871559633027525 , partial
ccsd(t)_cbs.energy, C11H16O4  ,       110,             5,             105, 0.045454545454545456 , partial
ccsd(t)_cbs.energy, C8H17N3O2 ,       116,             5,             111, 0.04310344827586207  , partial
ccsd(t)_cbs.energy, C11H9N3O1 ,       119,             5,             114, 0.04201680672268908  , partial
ccsd(t)_cbs.energy, C7H10N2O4 ,       122,             5,             117, 0.040983606557377046 , partial
ccsd(t)_cbs.energy, C12H18N2O1,       125,             5,             120, 0.04                 , partial
ccsd(t)_cbs.energy, C13H13N1O2,       125,             5,             120, 0.04                 , partial
ccsd(t)_cbs.energy, C14H21N1O2,       125,             5,             120, 0.04                 , partial
ccsd(t)_cbs.energy, C8H17N1O5 ,       125,             5,             120, 0.04                 , partial
ccsd(t)_cbs.energy, C6H10N4O3 ,       127,             5,             122, 0.03937007874015748  , partial
ccsd(t)_cbs.energy, C8H19N3O2 ,       127,             5,             122, 0.03937007874015748  , partial
ccsd(t)_cbs.energy, C9H10N4O2 ,       137,             5,             132, 0.0364963503649635   , partial
ccsd(t)_cbs.energy, C7H16O4   ,       149,             5,             144, 0.03355704697986577  , partial
ccsd(t)_cbs.energy, C9H20N4   ,       151,             5,             146, 0.033112582781456956 , partial
ccsd(t)_cbs.energy, C9H20O3   ,       183,             5,             178, 0.0273224043715847   , partial
ccsd(t)_cbs.energy, C10H12N2O2,       198,             5,             193, 0.025252525252525252 , partial
ccsd(t)_cbs.energy, C12H24N2O1,       201,             5,             196, 0.024875621890547265 , partial
ccsd(t)_cbs.energy, C11H20N4  ,       205,             5,             200, 0.024390243902439025 , partial
ccsd(t)_cbs.energy, C8H17N1O4 ,       209,             5,             204, 0.023923444976076555 , partial
ccsd(t)_cbs.energy, C11H16N2O2,       215,             5,             210, 0.023255813953488372 , partial
ccsd(t)_cbs.energy, C11H17N1O3,       216,             5,             211, 0.023148148148148147 , partial
ccsd(t)_cbs.energy, C12H12O2  ,       235,             5,             230, 0.02127659574468085  , partial
ccsd(t)_cbs.energy, C8H10N2O3 ,       238,             5,             233, 0.02100840336134454  , partial
ccsd(t)_cbs.energy, C13H10N2  ,       267,             5,             262, 0.018726591760299626 , partial
ccsd(t)_cbs.energy, C8H14N4O1 ,       316,             5,             311, 0.015822784810126583 , partial
ccsd(t)_cbs.energy, C12H11N1O2,       332,             5,             327, 0.015060240963855422 , partial
ccsd(t)_cbs.energy, C13H20N2  ,       335,             5,             330, 0.014925373134328358 , partial
ccsd(t)_cbs.energy, C12H11N1  ,       341,             5,             336, 0.01466275659824047  , partial
ccsd(t)_cbs.energy, C13H16N2  ,       355,             5,             350, 0.014084507042253521 , partial
ccsd(t)_cbs.energy, C10H14O3  ,       418,             5,             413, 0.011961722488038277 , partial
ccsd(t)_cbs.energy, C13H15N1O1,       460,             5,             455, 0.010869565217391304 , partial
ccsd(t)_cbs.energy, C13H17N1O1,       552,             5,             547, 0.009057971014492754 , partial
ccsd(t)_cbs.energy, C5H13N3O1 ,       781,             5,             776, 0.006402048655569782 , partial
ccsd(t)_cbs.energy, C11H10O1  ,       803,             5,             798, 0.0062266500622665   , partial
ccsd(t)_cbs.energy, C3H4N6O2  ,        11,             4,               7, 0.36363636363636365  , partial
ccsd(t)_cbs.energy, C3H3N5O4  ,        12,             4,               8, 0.3333333333333333   , partial
ccsd(t)_cbs.energy, C5H3N5O2  ,        12,             4,               8, 0.3333333333333333   , partial
ccsd(t)_cbs.energy, C2N2O5    ,        16,             4,              12, 0.25                 , partial
ccsd(t)_cbs.energy, C5H8N6    ,        19,             4,              15, 0.21052631578947367  , partial
ccsd(t)_cbs.energy, C3H11N1O1 ,        22,             4,              18, 0.18181818181818182  , partial
ccsd(t)_cbs.energy, C1H8N4    ,        25,             4,              21, 0.16                 , partial
ccsd(t)_cbs.energy, C3H10O1   ,        25,             4,              21, 0.16                 , partial
ccsd(t)_cbs.energy, C5H2N4    ,        25,             4,              21, 0.16                 , partial
ccsd(t)_cbs.energy, C2H10N2O1 ,        26,             4,              22, 0.15384615384615385  , partial
ccsd(t)_cbs.energy, C10H8     ,        29,             4,              25, 0.13793103448275862  , partial
ccsd(t)_cbs.energy, H4O5      ,        29,             4,              25, 0.13793103448275862  , partial
ccsd(t)_cbs.energy, C3H11N1   ,        31,             4,              27, 0.12903225806451613  , partial
ccsd(t)_cbs.energy, C3H12N2O2 ,        36,             4,              32, 0.1111111111111111   , partial
ccsd(t)_cbs.energy, C6H7N1O5  ,        36,             4,              32, 0.1111111111111111   , partial
ccsd(t)_cbs.energy, C2H9N3O1  ,        37,             4,              33, 0.10810810810810811  , partial
ccsd(t)_cbs.energy, C3H11N1O2 ,        37,             4,              33, 0.10810810810810811  , partial
ccsd(t)_cbs.energy, C1H5N5O1  ,        42,             4,              38, 0.09523809523809523  , partial
ccsd(t)_cbs.energy, C1H8N4O2  ,        45,             4,              41, 0.08888888888888889  , partial
ccsd(t)_cbs.energy, C4H12N6O2 ,        47,             4,              43, 0.0851063829787234   , partial
ccsd(t)_cbs.energy, C4H12O2   ,        50,             4,              46, 0.08                 , partial
ccsd(t)_cbs.energy, C2H5N1O4  ,        66,             4,              62, 0.06060606060606061  , partial
ccsd(t)_cbs.energy, C11H21N1O1,        80,             4,              76, 0.05                 , partial
ccsd(t)_cbs.energy, C4H11N7O1 ,        82,             4,              78, 0.04878048780487805  , partial
ccsd(t)_cbs.energy, C11H26N4O1,        88,             4,              84, 0.045454545454545456 , partial
ccsd(t)_cbs.energy, C12H26N2O1,        88,             4,              84, 0.045454545454545456 , partial
ccsd(t)_cbs.energy, C12H13N3O1,        94,             4,              90, 0.0425531914893617   , partial
ccsd(t)_cbs.energy, C5H13N5O1 ,       100,             4,              96, 0.04                 , partial
ccsd(t)_cbs.energy, C12H22    ,       102,             4,              98, 0.0392156862745098   , partial
ccsd(t)_cbs.energy, C9H12N2O3 ,       105,             4,             101, 0.0380952380952381   , partial
ccsd(t)_cbs.energy, C12H25N1O1,       107,             4,             103, 0.037383177570093455 , partial
ccsd(t)_cbs.energy, C8H19N1O1 ,       110,             4,             106, 0.03636363636363636  , partial
ccsd(t)_cbs.energy, C12H20N2O1,       112,             4,             108, 0.03571428571428571  , partial
ccsd(t)_cbs.energy, C13H23N1O1,       117,             4,             113, 0.03418803418803419  , partial
ccsd(t)_cbs.energy, C10H17N3  ,       119,             4,             115, 0.03361344537815126  , partial
ccsd(t)_cbs.energy, C6H13N7   ,       119,             4,             115, 0.03361344537815126  , partial
ccsd(t)_cbs.energy, C12H25N1O5,       121,             4,             117, 0.03305785123966942  , partial
ccsd(t)_cbs.energy, C10H12N4  ,       123,             4,             119, 0.032520325203252036 , partial
ccsd(t)_cbs.energy, C10H19N5  ,       125,             4,             121, 0.032                , partial
ccsd(t)_cbs.energy, C10H20O5  ,       125,             4,             121, 0.032                , partial
ccsd(t)_cbs.energy, C12H21N1  ,       126,             4,             122, 0.031746031746031744 , partial
ccsd(t)_cbs.energy, C10H9N1O3 ,       136,             4,             132, 0.029411764705882353 , partial
ccsd(t)_cbs.energy, C8H14N4O2 ,       141,             4,             137, 0.028368794326241134 , partial
ccsd(t)_cbs.energy, C9H17N1O3 ,       144,             4,             140, 0.027777777777777776 , partial
ccsd(t)_cbs.energy, C8H10O4   ,       147,             4,             143, 0.027210884353741496 , partial
ccsd(t)_cbs.energy, C7H9N1O4  ,       151,             4,             147, 0.026490066225165563 , partial
ccsd(t)_cbs.energy, C11H17N1  ,       205,             4,             201, 0.01951219512195122  , partial
ccsd(t)_cbs.energy, C11H18N2  ,       217,             4,             213, 0.018433179723502304 , partial
ccsd(t)_cbs.energy, C13H13N1O1,       222,             4,             218, 0.018018018018018018 , partial
ccsd(t)_cbs.energy, C10H12N4O1,       239,             4,             235, 0.016736401673640166 , partial
ccsd(t)_cbs.energy, C9H19N3   ,       241,             4,             237, 0.016597510373443983 , partial
ccsd(t)_cbs.energy, C11H18O2  ,       244,             4,             240, 0.01639344262295082  , partial
ccsd(t)_cbs.energy, C5H10N6O1 ,       259,             4,             255, 0.015444015444015444 , partial
ccsd(t)_cbs.energy, C9H21N1O2 ,       300,             4,             296, 0.013333333333333334 , partial
ccsd(t)_cbs.energy, C11H20O2  ,       304,             4,             300, 0.013157894736842105 , partial
ccsd(t)_cbs.energy, C14H17N1O1,       332,             4,             328, 0.012048192771084338 , partial
ccsd(t)_cbs.energy, C10H14O4  ,       402,             4,             398, 0.009950248756218905 , partial
ccsd(t)_cbs.energy, C6H5N1O5  ,         7,             3,               4, 0.42857142857142855  , partial
ccsd(t)_cbs.energy, C3H11N3O2 ,         9,             3,               6, 0.3333333333333333   , partial
ccsd(t)_cbs.energy, C3H8N4O5  ,         9,             3,               6, 0.3333333333333333   , partial
ccsd(t)_cbs.energy, C3H12N2   ,        10,             3,               7, 0.3                  , partial
ccsd(t)_cbs.energy, C2H11N3   ,        11,             3,               8, 0.2727272727272727   , partial
ccsd(t)_cbs.energy, C8H3N1    ,        11,             3,               8, 0.2727272727272727   , partial
ccsd(t)_cbs.energy, C3H12N8O1 ,        13,             3,              10, 0.23076923076923078  , partial
ccsd(t)_cbs.energy, C3H8N4O4  ,        14,             3,              11, 0.21428571428571427  , partial
ccsd(t)_cbs.energy, C1H5N7O1  ,        15,             3,              12, 0.2                  , partial
ccsd(t)_cbs.energy, C3H5N5O4  ,        16,             3,              13, 0.1875               , partial
ccsd(t)_cbs.energy, C6H2O3    ,        17,             3,              14, 0.17647058823529413  , partial
ccsd(t)_cbs.energy, C6H3N3O3  ,        17,             3,              14, 0.17647058823529413  , partial
ccsd(t)_cbs.energy, C3H8N4O3  ,        18,             3,              15, 0.16666666666666666  , partial
ccsd(t)_cbs.energy, C4H5N3O5  ,        19,             3,              16, 0.15789473684210525  , partial
ccsd(t)_cbs.energy, C5H1N1O3  ,        20,             3,              17, 0.15                 , partial
ccsd(t)_cbs.energy, C5H9N1O5  ,        20,             3,              17, 0.15                 , partial
ccsd(t)_cbs.energy, C4H13N1O1 ,        24,             3,              21, 0.125                , partial
ccsd(t)_cbs.energy, C3H6N6O2  ,        26,             3,              23, 0.11538461538461539  , partial
ccsd(t)_cbs.energy, C3H10O2   ,        27,             3,              24, 0.1111111111111111   , partial
ccsd(t)_cbs.energy, C4H4N4O4  ,        29,             3,              26, 0.10344827586206896  , partial
ccsd(t)_cbs.energy, C9H18     ,        30,             3,              27, 0.1                  , partial
ccsd(t)_cbs.energy, C2H8O4    ,        33,             3,              30, 0.09090909090909091  , partial
ccsd(t)_cbs.energy, C1H6N2O4  ,        34,             3,              31, 0.08823529411764706  , partial
ccsd(t)_cbs.energy, C3H7N7O2  ,        36,             3,              33, 0.08333333333333333  , partial
ccsd(t)_cbs.energy, C17H36O2  ,        55,             3,              52, 0.05454545454545454  , partial
ccsd(t)_cbs.energy, C7H19N5   ,        59,             3,              56, 0.05084745762711865  , partial
ccsd(t)_cbs.energy, H2O5      ,        59,             3,              56, 0.05084745762711865  , partial
ccsd(t)_cbs.energy, H1N1O4    ,        60,             3,              57, 0.05                 , partial
ccsd(t)_cbs.energy, C5H14N2   ,        73,             3,              70, 0.0410958904109589   , partial
ccsd(t)_cbs.energy, C12H25N1  ,        75,             3,              72, 0.04                 , partial
ccsd(t)_cbs.energy, C6H14N2O4 ,        89,             3,              86, 0.033707865168539325 , partial
ccsd(t)_cbs.energy, C11H21N3O1,        90,             3,              87, 0.03333333333333333  , partial
ccsd(t)_cbs.energy, C12H11N3  ,        90,             3,              87, 0.03333333333333333  , partial
ccsd(t)_cbs.energy, C6H11N5O2 ,        90,             3,              87, 0.03333333333333333  , partial
ccsd(t)_cbs.energy, C7H9N3O3  ,        95,             3,              92, 0.031578947368421054 , partial
ccsd(t)_cbs.energy, C11H14O4  ,        96,             3,              93, 0.03125              , partial
ccsd(t)_cbs.energy, C6H15N1O1 ,        96,             3,              93, 0.03125              , partial
ccsd(t)_cbs.energy, C10H14N2O2,        99,             3,              96, 0.030303030303030304 , partial
ccsd(t)_cbs.energy, C8H15N3O2 ,       104,             3,             101, 0.028846153846153848 , partial
ccsd(t)_cbs.energy, C11H18N2O2,       108,             3,             105, 0.027777777777777776 , partial
ccsd(t)_cbs.energy, C7H14O6   ,       108,             3,             105, 0.027777777777777776 , partial
ccsd(t)_cbs.energy, C12H27N3O3,       110,             3,             107, 0.02727272727272727  , partial
ccsd(t)_cbs.energy, C12H28N4  ,       111,             3,             108, 0.02702702702702703  , partial
ccsd(t)_cbs.energy, C12H9N1   ,       113,             3,             110, 0.02654867256637168  , partial
ccsd(t)_cbs.energy, C13H28N2O1,       115,             3,             112, 0.02608695652173913  , partial
ccsd(t)_cbs.energy, C13H10O2  ,       116,             3,             113, 0.02586206896551724  , partial
ccsd(t)_cbs.energy, C9H23N7   ,       119,             3,             116, 0.025210084033613446 , partial
ccsd(t)_cbs.energy, C11H22O1  ,       129,             3,             126, 0.023255813953488372 , partial
ccsd(t)_cbs.energy, C6H15N3O3 ,       140,             3,             137, 0.02142857142857143  , partial
ccsd(t)_cbs.energy, C7H13N3O3 ,       147,             3,             144, 0.02040816326530612  , partial
ccsd(t)_cbs.energy, C9H21N1O4 ,       154,             3,             151, 0.01948051948051948  , partial
ccsd(t)_cbs.energy, C5H9N3O4  ,       168,             3,             165, 0.017857142857142856 , partial
ccsd(t)_cbs.energy, C10H16N4  ,       178,             3,             175, 0.016853932584269662 , partial
ccsd(t)_cbs.energy, C10H21N1  ,       193,             3,             190, 0.015544041450777202 , partial
ccsd(t)_cbs.energy, C6H9N7    ,       205,             3,             202, 0.014634146341463415 , partial
ccsd(t)_cbs.energy, C10H10N4  ,       206,             3,             203, 0.014563106796116505 , partial
ccsd(t)_cbs.energy, C7H17N3O2 ,       274,             3,             271, 0.010948905109489052 , partial
ccsd(t)_cbs.energy, C10H11N3O1,       275,             3,             272, 0.01090909090909091  , partial
ccsd(t)_cbs.energy, C11H14O3  ,       301,             3,             298, 0.009966777408637873 , partial
ccsd(t)_cbs.energy, C11H17N3  ,       345,             3,             342, 0.008695652173913044 , partial
ccsd(t)_cbs.energy, C9H17N1O1 ,       493,             3,             490, 0.006085192697768763 , partial
ccsd(t)_cbs.energy, C13H19N1  ,       616,             3,             613, 0.00487012987012987  , partial
ccsd(t)_cbs.energy, C1H4N4O4  ,         2,             2,               0, 1.0                  , all
ccsd(t)_cbs.energy, C6H2N6    ,         2,             2,               0, 1.0                  , all
ccsd(t)_cbs.energy, C7H1N3    ,         2,             2,               0, 1.0                  , all
ccsd(t)_cbs.energy, C2H7N7O1  ,         3,             2,               1, 0.6666666666666666   , partial
ccsd(t)_cbs.energy, C3H5N1O5  ,         5,             2,               3, 0.4                  , partial
ccsd(t)_cbs.energy, C10H5N1O1 ,         6,             2,               4, 0.3333333333333333   , partial
ccsd(t)_cbs.energy, C2H3N7O2  ,         6,             2,               4, 0.3333333333333333   , partial
ccsd(t)_cbs.energy, C3H4N4O4  ,         6,             2,               4, 0.3333333333333333   , partial
ccsd(t)_cbs.energy, C2H3N7O3  ,         7,             2,               5, 0.2857142857142857   , partial
ccsd(t)_cbs.energy, C3H5N7O1  ,         7,             2,               5, 0.2857142857142857   , partial
ccsd(t)_cbs.energy, C5H5N1O6  ,         7,             2,               5, 0.2857142857142857   , partial
ccsd(t)_cbs.energy, C3H13N7O2 ,         8,             2,               6, 0.25                 , partial
ccsd(t)_cbs.energy, C3H6N4O4  ,         8,             2,               6, 0.25                 , partial
ccsd(t)_cbs.energy, C3H7N9    ,         8,             2,               6, 0.25                 , partial
ccsd(t)_cbs.energy, C5H4N6O1  ,         8,             2,               6, 0.25                 , partial
ccsd(t)_cbs.energy, C2H7N3O4  ,         9,             2,               7, 0.2222222222222222   , partial
ccsd(t)_cbs.energy, C3H4N4O5  ,        10,             2,               8, 0.2                  , partial
ccsd(t)_cbs.energy, C3H7N7O1  ,        11,             2,               9, 0.18181818181818182  , partial
ccsd(t)_cbs.energy, C4H7N7    ,        11,             2,               9, 0.18181818181818182  , partial
ccsd(t)_cbs.energy, C6H3N5O1  ,        11,             2,               9, 0.18181818181818182  , partial
ccsd(t)_cbs.energy, C6H2N4O2  ,        13,             2,              11, 0.15384615384615385  , partial
ccsd(t)_cbs.energy, C8H4N4    ,        13,             2,              11, 0.15384615384615385  , partial
ccsd(t)_cbs.energy, C11H12    ,        16,             2,              14, 0.125                , partial
ccsd(t)_cbs.energy, C6H4N2O4  ,        17,             2,              15, 0.11764705882352941  , partial
ccsd(t)_cbs.energy, C4H7N3O5  ,        19,             2,              17, 0.10526315789473684  , partial
ccsd(t)_cbs.energy, C4H9N3O5  ,        20,             2,              18, 0.1                  , partial
ccsd(t)_cbs.energy, C3H7N5O2  ,        21,             2,              19, 0.09523809523809523  , partial
ccsd(t)_cbs.energy, C9H7N1    ,        21,             2,              19, 0.09523809523809523  , partial
ccsd(t)_cbs.energy, C1H7N1O3  ,        22,             2,              20, 0.09090909090909091  , partial
ccsd(t)_cbs.energy, C4H12N4O3 ,        22,             2,              20, 0.09090909090909091  , partial
ccsd(t)_cbs.energy, C9H23N3   ,        25,             2,              23, 0.08                 , partial
ccsd(t)_cbs.energy, C4H5N5O2  ,        29,             2,              27, 0.06896551724137931  , partial
ccsd(t)_cbs.energy, C3H8N6O3  ,        34,             2,              32, 0.058823529411764705 , partial
ccsd(t)_cbs.energy, C4H9N3O4  ,        37,             2,              35, 0.05405405405405406  , partial
ccsd(t)_cbs.energy, C4H10N4O4 ,        38,             2,              36, 0.05263157894736842  , partial
ccsd(t)_cbs.energy, C6H16N2   ,        42,             2,              40, 0.047619047619047616 , partial
ccsd(t)_cbs.energy, C14H16O1  ,        46,             2,              44, 0.043478260869565216 , partial
ccsd(t)_cbs.energy, C5H13N3O4 ,        46,             2,              44, 0.043478260869565216 , partial
ccsd(t)_cbs.energy, C4H10N4O3 ,        50,             2,              48, 0.04                 , partial
ccsd(t)_cbs.energy, C7H16O1   ,        50,             2,              48, 0.04                 , partial
ccsd(t)_cbs.energy, C12H16O1  ,        61,             2,              59, 0.03278688524590164  , partial
ccsd(t)_cbs.energy, C13H20O1  ,        67,             2,              65, 0.029850746268656716 , partial
ccsd(t)_cbs.energy, C4H12O3   ,        74,             2,              72, 0.02702702702702703  , partial
ccsd(t)_cbs.energy, C14H22N2  ,        83,             2,              81, 0.024096385542168676 , partial
ccsd(t)_cbs.energy, C12H23N3  ,        84,             2,              82, 0.023809523809523808 , partial
ccsd(t)_cbs.energy, C14H23N1  ,        88,             2,              86, 0.022727272727272728 , partial
ccsd(t)_cbs.energy, C14H22O1  ,        89,             2,              87, 0.02247191011235955  , partial
ccsd(t)_cbs.energy, C3H12N6   ,        91,             2,              89, 0.02197802197802198  , partial
ccsd(t)_cbs.energy, C12H22N4O1,        95,             2,              93, 0.021052631578947368 , partial
