system,system_domain,n_atoms,n_configs,train_configs,val_configs,test_id_configs,test_ood_configs,train_dft_available,val_dft_available,test_id_dft_available,test_ood_dft_available,train_cc_available,val_cc_available,test_id_cc_available,test_ood_cc_available
C2H5N9,seen,16,1,1,0,0,0,1,0,0,0,0,0,0,0
C2H5N9O1,seen,17,4,2,1,1,0,2,1,1,0,0,0,0,0
C2H6,seen,8,1836,1102,367,367,0,1009,345,338,0,171,52,57,0
C2H6N10,seen,18,1,1,0,0,0,1,0,0,0,0,0,0,0
C2H6N2,seen,10,7243,4346,1449,1448,0,4136,1373,1385,0,242,73,80,0
C2H6N2O1,seen,11,24612,14767,4923,4922,0,14647,4883,4898,0,1212,402,385,0
C2H6N2O2,seen,12,6185,3711,1237,1237,0,3510,1174,1175,0,435,152,159,0
C2H6N2O3,test_ood,13,1273,0,0,0,1273,0,0,0,1252,0,0,0,153
C2H6N2O4,seen,14,3,2,1,0,0,2,1,0,0,1,0,0,0
C2H6N2O5,seen,15,5,3,1,1,0,2,0,0,0,0,0,0,0
C2H6N2O6,test_ood,16,1,0,0,0,1,0,0,0,0,0,0,0,0
C2H6N4,seen,12,7072,4243,1415,1414,0,4219,1406,1407,0,513,185,164,0
C2H6N4O1,seen,13,7908,4745,1582,1581,0,4698,1573,1564,0,534,149,168,0
C2H6N4O2,seen,14,13995,8397,2799,2799,0,8177,2737,2749,0,947,344,305,0
C2H6N4O3,test_ood,15,206,0,0,0,206,0,0,0,177,0,0,0,38
C2H6N4O4,test_ood,16,2,0,0,0,2,0,0,0,0,0,0,0,0
C2H6N6,test_ood,14,6373,0,0,0,6373,0,0,0,6222,0,0,0,745
C2H6N6O1,seen,15,417,250,84,83,0,215,79,75,0,38,10,9,0
C2H6N6O2,seen,16,3,2,1,0,0,2,1,0,0,0,0,0,0
C2H6N6O3,test_ood,17,7,0,0,0,7,0,0,0,7,0,0,0,0
C2H6N6O4,seen,18,1,1,0,0,0,1,0,0,0,0,0,0,0
C2H6O1,seen,9,3031,1819,606,606,0,1550,506,519,0,126,25,40,0
C2H6O2,seen,10,3961,2377,792,792,0,1170,414,389,0,199,73,62,0
C2H6O3,seen,11,117,70,24,23,0,70,24,23,0,6,0,2,0
C2H6O4,seen,12,74,44,15,15,0,44,15,15,0,4,3,3,0
C2H7N1,test_ood,10,3604,0,0,0,3604,0,0,0,2914,0,0,0,204
C2H7N1O1,test_ood,11,2207,0,0,0,2207,0,0,0,1755,0,0,0,137
C2H7N1O2,seen,12,184,110,37,37,0,110,37,37,0,16,5,6,0
C2H7N1O3,seen,13,142,85,29,28,0,85,29,28,0,19,4,8,0
C2H7N1O4,test_ood,14,15,0,0,0,15,0,0,0,15,0,0,0,1
C2H7N1O5,test_ood,15,1,0,0,0,1,0,0,0,1,0,0,0,0
C2H7N3,seen,12,12022,7213,2405,2404,0,7203,2402,2400,0,476,147,149,0
C2H7N3O1,seen,13,9491,5695,1898,1898,0,5664,1891,1888,0,663,207,214,0
C2H7N3O2,test_ood,14,3384,0,0,0,3384,0,0,0,3208,0,0,0,426
C2H7N3O3,seen,15,469,281,94,94,0,268,90,90,0,31,11,16,0
C2H7N3O4,seen,16,9,5,2,2,0,2,1,0,0,1,0,1,0
C2H7N3O5,test_ood,17,1,0,0,0,1,0,0,0,0,0,0,0,0
C2H7N5,test_ood,14,3602,0,0,0,3602,0,0,0,3546,0,0,0,431
C2H7N5O1,test_ood,15,9763,0,0,0,9763,0,0,0,9512,0,0,0,1095
C2H7N5O2,seen,16,298,179,60,59,0,158,53,50,0,27,9,11,0
C2H7N5O3,seen,17,1,1,0,0,0,0,0,0,0,0,0,0,0
C2H7N5O4,test_ood,18,3,0,0,0,3,0,0,0,0,0,0,0,0
C2H7N7,seen,16,195,117,39,39,0,101,34,35,0,13,7,8,0
C2H7N7O1,test_ood,17,3,0,0,0,3,0,0,0,3,0,0,0,2
C2H7N7O2,test_ood,18,7,0,0,0,7,0,0,0,7,0,0,0,0
C2H7N7O3,test_ood,19,8,0,0,0,8,0,0,0,8,0,0,0,1
C2H8,seen,10,238,143,48,47,0,27,6,7,0,14,7,3,0
C2H8N2,seen,12,1882,1129,377,376,0,832,271,260,0,92,21,19,0
C2H8N2O1,seen,13,287,172,58,57,0,91,25,27,0,25,6,6,0
C2H8N2O2,test_ood,14,198,0,0,0,198,0,0,0,197,0,0,0,22
C2H8N2O3,seen,15,99,59,20,20,0,56,20,19,0,5,5,2,0
C2H8N2O4,test_ood,16,1,0,0,0,1,0,0,0,0,0,0,0,0
C2H8N4,test_ood,14,4081,0,0,0,4081,0,0,0,4053,0,0,0,389
C2H8N4O1,seen,15,1921,1153,384,384,0,1140,377,376,0,141,43,40,0
C2H8N4O2,seen,16,2272,1363,455,454,0,1318,447,444,0,183,66,62,0
C2H8N4O3,seen,17,6,4,1,1,0,4,0,0,0,0,0,1,0
C2H8N4O4,test_ood,18,1,0,0,0,1,0,0,0,0,0,0,0,0
C2H8N4O5,seen,19,1,1,0,0,0,1,0,0,0,0,0,0,0
C2H8N6,test_ood,16,4974,0,0,0,4974,0,0,0,4833,0,0,0,594
C2H8N6O1,seen,17,265,159,53,53,0,133,43,45,0,22,2,8,0
C2H8N6O2,seen,18,1,1,0,0,0,0,0,0,0,0,0,0,0
C2H8N6O3,test_ood,19,2,0,0,0,2,0,0,0,0,0,0,0,0
C2H8N8,seen,18,1,1,0,0,0,1,0,0,0,0,0,0,0
C2H8N8O1,seen,19,5,3,1,1,0,3,1,1,0,0,0,0,0
C2H8N8O2,test_ood,20,6,0,0,0,6,0,0,0,6,0,0,0,1
C2H8O1,test_ood,11,188,0,0,0,188,0,0,0,75,0,0,0,19
C2H8O2,test_ood,12,277,0,0,0,277,0,0,0,140,0,0,0,25
C2H8O3,test_ood,13,51,0,0,0,51,0,0,0,51,0,0,0,9
C2H8O4,seen,14,33,20,7,6,0,20,7,6,0,1,0,2,0
C2H9N1,seen,12,441,265,88,88,0,63,18,26,0,35,12,7,0
C2H9N1O1,seen,13,279,167,56,56,0,50,19,25,0,19,7,4,0
C2H9N1O2,seen,14,21,13,4,4,0,13,4,4,0,5,0,0,0
C2H9N1O3,seen,15,39,23,8,8,0,23,8,8,0,5,0,1,0
C2H9N3,seen,14,64,38,13,13,0,38,13,13,0,9,2,2,0
C2H9N3O1,seen,15,37,22,8,7,0,22,8,7,0,2,2,0,0
C2H9N3O2,test_ood,16,142,0,0,0,142,0,0,0,138,0,0,0,9
C2H9N3O3,test_ood,17,1,0,0,0,1,0,0,0,0,0,0,0,0
C2H9N5,seen,16,858,515,172,171,0,511,170,167,0,52,24,20,0
C2H9N5O1,test_ood,17,1386,0,0,0,1386,0,0,0,1335,0,0,0,149
C2H9N5O2,test_ood,18,4,0,0,0,4,0,0,0,4,0,0,0,0
C2H9N5O3,test_ood,19,2,0,0,0,2,0,0,0,2,0,0,0,0
C2H9N5O4,seen,20,2,1,1,0,0,1,1,0,0,0,0,0,0
C2H9N7,test_ood,18,29,0,0,0,29,0,0,0,26,0,0,0,6
C2H9N7O3,seen,21,1,1,0,0,0,0,0,0,0,0,0,0,0
C2H9N9O1,seen,21,1,1,0,0,0,1,0,0,0,0,0,0,0
C2N2,seen,4,1006,604,201,201,0,604,201,201,0,109,34,39,0
C2N2O4,seen,8,617,370,124,123,0,369,121,118,0,73,27,22,0
C2N2O5,test_ood,9,16,0,0,0,16,0,0,0,13,0,0,0,4
C2N4O1,test_ood,7,647,0,0,0,647,0,0,0,644,0,0,0,103
C2N4O2,seen,8,687,412,138,137,0,403,135,134,0,78,33,23,0
C2N4O3,test_ood,9,32,0,0,0,32,0,0,0,25,0,0,0,8
C2N6O1,seen,9,13,8,3,2,0,7,2,2,0,0,0,0,0
C3H10,seen,13,70,42,14,14,0,21,6,10,0,8,2,3,0
C3H10N2,test_ood,15,2504,0,0,0,2504,0,0,0,2496,0,0,0,128
C3H10N2O1,test_ood,16,981,0,0,0,981,0,0,0,833,0,0,0,77
C3H10N2O2,test_ood,17,911,0,0,0,911,0,0,0,906,0,0,0,106
C3H10N2O3,seen,18,152,91,31,30,0,90,30,30,0,8,5,5,0
C3H10N2O4,seen,19,3,2,1,0,0,2,1,0,0,0,0,0,0
C3H10N2O5,seen,20,1,1,0,0,0,0,0,0,0,0,0,0,0
C3H10N4,seen,17,1721,1033,344,344,0,1004,336,333,0,98,45,36,0
C3H10N4O1,seen,18,3251,1951,650,650,0,1895,638,629,0,217,61,73,0
C3H10N4O2,seen,19,142,85,29,28,0,70,26,20,0,13,6,2,0
C3H10N4O3,test_ood,20,10,0,0,0,10,0,0,0,6,0,0,0,1
C3H10N4O4,test_ood,21,4,0,0,0,4,0,0,0,2,0,0,0,0
C3H10N4O5,seen,22,2,1,1,0,0,1,0,0,0,0,0,0,0
C3H10N6,seen,19,433,260,87,86,0,223,74,74,0,40,9,7,0
C3H10N6O1,seen,20,7,4,2,1,0,4,2,1,0,1,0,0,0
C3H10N6O2,seen,21,5,3,1,1,0,3,1,1,0,0,0,0,0
C3H10N6O3,test_ood,22,17,0,0,0,17,0,0,0,15,0,0,0,0
C3H10N8,seen,21,4,2,1,1,0,2,1,1,0,0,0,0,0
C3H10N8O1,seen,22,29,17,6,6,0,17,6,6,0,0,0,0,0
C3H10O1,test_ood,14,25,0,0,0,25,0,0,0,18,0,0,0,4
C3H10O2,seen,15,27,16,6,5,0,16,6,5,0,3,0,0,0
C3H10O3,seen,16,65,39,13,13,0,39,13,13,0,7,2,1,0
C3H10O4,seen,17,7,4,2,1,0,4,2,1,0,0,0,0,0
C3H11N1,seen,15,31,19,6,6,0,16,4,5,0,3,1,0,0
C3H11N1O1,test_ood,16,22,0,0,0,22,0,0,0,22,0,0,0,4
C3H11N1O2,seen,17,37,22,8,7,0,22,8,7,0,2,2,0,0
C3H11N1O3,test_ood,18,21,0,0,0,21,0,0,0,21,0,0,0,0
C3H11N1O4,test_ood,19,1,0,0,0,1,0,0,0,1,0,0,0,0
C3H11N3,test_ood,17,1081,0,0,0,1081,0,0,0,1047,0,0,0,153
C3H11N3O1,seen,18,195,117,39,39,0,117,39,39,0,10,1,4,0
C3H11N3O2,seen,19,9,5,2,2,0,5,2,2,0,1,1,1,0
C3H11N3O3,test_ood,20,7,0,0,0,7,0,0,0,4,0,0,0,0
C3H11N3O4,seen,21,1,1,0,0,0,0,0,0,0,0,0,0,0
C3H11N5,test_ood,19,1064,0,0,0,1064,0,0,0,1018,0,0,0,121
C3H11N5O1,seen,20,134,80,27,27,0,69,23,21,0,10,5,4,0
C3H11N5O2,test_ood,21,7,0,0,0,7,0,0,0,7,0,0,0,0
C3H11N5O3,test_ood,22,11,0,0,0,11,0,0,0,7,0,0,0,1
C3H11N5O4,seen,23,2,1,1,0,0,1,0,0,0,0,0,0,0
C3H11N7,seen,21,2,1,1,0,0,1,1,0,0,0,0,0,0
C3H11N7O1,test_ood,22,5,0,0,0,5,0,0,0,5,0,0,0,0
C3H11N7O2,test_ood,23,3,0,0,0,3,0,0,0,3,0,0,0,0
C3H11N9,test_ood,23,3,0,0,0,3,0,0,0,3,0,0,0,0
C3H12N2,seen,17,10,6,2,2,0,6,2,2,0,3,0,0,0
C3H12N2O1,seen,18,32,19,7,6,0,19,7,6,0,0,0,0,0
C3H12N2O2,test_ood,19,36,0,0,0,36,0,0,0,36,0,0,0,4
C3H12N2O3,seen,20,3,2,1,0,0,1,1,0,0,0,0,0,0
C3H12N4,seen,19,2,1,1,0,0,1,1,0,0,0,1,0,0
C3H12N4O1,seen,20,5,3,1,1,0,3,1,1,0,0,1,0,0
C3H12N4O2,seen,21,4,2,1,1,0,0,1,1,0,0,0,0,0
C3H12N4O3,seen,22,2,1,1,0,0,0,0,0,0,0,0,0,0
C3H12N4O4,test_ood,23,1,0,0,0,1,0,0,0,0,0,0,0,0
C3H12N6,seen,21,91,55,18,18,0,44,16,16,0,0,1,1,0
C3H12N6O1,seen,22,4,2,1,1,0,2,1,1,0,0,0,0,0
C3H12N6O2,seen,23,10,6,2,2,0,5,2,2,0,0,1,0,0
C3H12N6O3,seen,24,5,3,1,1,0,3,0,1,0,0,0,0,0
C3H12N8O1,test_ood,24,13,0,0,0,13,0,0,0,13,0,0,0,3
C3H13N3,seen,19,1,1,0,0,0,1,0,0,0,1,0,0,0
C3H13N3O1,seen,20,3,2,1,0,0,2,1,0,0,0,0,0,0
C3H13N3O2,test_ood,21,2,0,0,0,2,0,0,0,1,0,0,0,0
C3H13N3O3,seen,22,1,1,0,0,0,0,0,0,0,0,0,0,0
C3H13N5O2,seen,23,1,1,0,0,0,0,0,0,0,0,0,0,0
C3H13N7,seen,23,2,1,1,0,0,1,1,0,0,0,0,0,0
C3H13N7O1,test_ood,24,5,0,0,0,5,0,0,0,5,0,0,0,0
C3H13N7O2,seen,25,8,5,2,1,0,5,1,1,0,1,0,1,0
C3H13N9,seen,25,2,1,1,0,0,1,1,0,0,0,0,0,0
C3H14N4O1,seen,22,1,1,0,0,0,0,0,0,0,0,0,0,0
C3H14N8,seen,25,2,1,1,0,0,1,1,0,0,0,0,0,0
C3H14N8O1,test_ood,26,2,0,0,0,2,0,0,0,2,0,0,0,0
C3H15N9,test_ood,27,2,0,0,0,2,0,0,0,2,0,0,0,0
C3H1N1,seen,5,1251,751,250,250,0,748,250,250,0,136,60,45,0
C3H1N1O2,seen,7,1073,644,215,214,0,638,215,214,0,97,39,29,0
C3H1N1O3,seen,8,1428,857,286,285,0,857,286,285,0,149,45,60,0
C3H1N1O4,seen,9,715,429,143,143,0,421,141,142,0,93,23,31,0
C3H1N1O5,seen,10,66,40,13,13,0,36,12,12,0,5,3,2,0
C3H1N3O1,seen,8,2697,1618,540,539,0,1612,539,536,0,230,77,81,0
C3H1N3O2,test_ood,9,2569,0,0,0,2569,0,0,0,2517,0,0,0,373
C3H1N3O3,test_ood,10,204,0,0,0,204,0,0,0,177,0,0,0,43
C3H1N5,seen,9,537,322,108,107,0,316,108,103,0,68,16,17,0
C3H1N5O1,seen,10,65,39,13,13,0,34,12,11,0,8,6,5,0
C3H2N2,seen,7,1140,684,228,228,0,684,228,228,0,135,35,34,0
C3H2N2O1,test_ood,8,3312,0,0,0,3312,0,0,0,3303,0,0,0,729
C3H2N2O2,seen,9,9799,5879,1960,1960,0,5852,1953,1955,0,609,172,205,0
C3H2N2O3,test_ood,10,16886,0,0,0,16886,0,0,0,16644,0,0,0,2139
C3H2N2O4,test_ood,11,382,0,0,0,382,0,0,0,324,0,0,0,69
C3H2N2O5,seen,12,1,1,0,0,0,1,0,0,0,0,0,0,0
C3H2N4,seen,9,1444,866,289,289,0,859,288,288,0,100,36,37,0
C3H2N4O1,test_ood,10,20758,0,0,0,20758,0,0,0,20357,0,0,0,2951
C3H2N4O2,seen,11,1364,818,273,273,0,691,236,239,0,158,56,57,0
C3H2N4O3,seen,12,1,1,0,0,0,1,0,0,0,1,0,0,0
C3H2N4O5,seen,14,1,1,0,0,0,1,0,0,0,0,0,0,0
C3H2N6,seen,11,76,46,15,15,0,34,10,14,0,9,2,3,0
C3H2N6O1,seen,12,1,1,0,0,0,1,0,0,0,0,0,0,0
C3H2N6O3,test_ood,14,1,0,0,0,1,0,0,0,1,0,0,0,0
C3H2O1,seen,6,1223,734,245,244,0,734,244,244,0,136,51,66,0
C3H2O2,seen,7,982,589,197,196,0,589,197,196,0,71,26,23,0
C3H2O3,test_ood,8,1516,0,0,0,1516,0,0,0,1511,0,0,0,273
C3H2O4,test_ood,9,1330,0,0,0,1330,0,0,0,1318,0,0,0,183
C3H2O5,seen,10,1002,601,201,200,0,587,196,199,0,105,26,38,0
C3H3N1,seen,7,1307,784,262,261,0,783,262,261,0,56,15,16,0
C3H3N1O1,seen,8,8542,5125,1709,1708,0,5112,1707,1707,0,633,226,207,0
C3H3N1O2,test_ood,9,9039,0,0,0,9039,0,0,0,9004,0,0,0,1142
C3H3N1O3,seen,10,8757,5254,1752,1751,0,5224,1748,1745,0,486,184,187,0
C3H3N1O4,test_ood,11,8343,0,0,0,8343,0,0,0,8212,0,0,0,942
C3H3N1O5,seen,12,57,34,12,11,0,33,11,10,0,6,3,2,0
C3H3N3,test_ood,9,5141,0,0,0,5141,0,0,0,5131,0,0,0,738
C3H3N3O1,test_ood,10,14963,0,0,0,14963,0,0,0,14882,0,0,0,1775
C3H3N3O2,seen,11,41575,24945,8315,8315,0,24549,8186,8177,0,2836,932,1011,0
C3H3N3O3,seen,12,1723,1034,345,344,0,901,301,296,0,136,42,56,0
C3H3N3O5,seen,14,1,1,0,0,0,1,0,0,0,0,0,0,0
C3H3N5,test_ood,11,17543,0,0,0,17543,0,0,0,17129,0,0,0,2167
C3H3N5O1,seen,12,2202,1321,441,440,0,1133,385,376,0,219,58,51,0
C3H3N5O2,seen,13,3,2,1,0,0,2,1,0,0,0,0,0,0
C3H3N5O3,test_ood,14,8,0,0,0,8,0,0,0,8,0,0,0,1
C3H3N5O4,test_ood,15,12,0,0,0,12,0,0,0,12,0,0,0,4
C3H3N7O2,test_ood,15,1,0,0,0,1,0,0,0,1,0,0,0,0
C3H4,seen,7,1699,1019,340,340,0,1014,340,337,0,90,28,35,0
C3H4N2,seen,9,10260,6156,2052,2052,0,6147,2052,2048,0,701,236,230,0
C3H4N2O1,seen,10,20433,12260,4087,4086,0,12128,4044,4045,0,1393,450,449,0
C3H4N2O2,seen,11,23456,14074,4691,4691,0,13888,4641,4627,0,1392,451,441,0
C3H4N2O3,seen,12,29125,17475,5825,5825,0,17037,5686,5701,0,1982,645,700,0
C3H4N2O4,seen,13,519,311,104,104,0,262,90,95,0,48,19,17,0
C3H4N4,seen,11,12148,7289,2430,2429,0,7066,2366,2341,0,836,259,250,0
C3H4N4O1,seen,12,49667,29800,9934,9933,0,29173,9705,9728,0,3324,1098,1093,0
C3H4N4O2,seen,13,2757,1654,552,551,0,1449,483,483,0,208,87,74,0
C3H4N4O3,test_ood,14,2,0,0,0,2,0,0,0,2,0,0,0,1
C3H4N4O4,test_ood,15,6,0,0,0,6,0,0,0,6,0,0,0,2
C3H4N4O5,test_ood,16,10,0,0,0,10,0,0,0,10,0,0,0,2
C3H4N6,test_ood,13,1483,0,0,0,1483,0,0,0,1290,0,0,0,245
C3H4N6O1,seen,14,1,1,0,0,0,1,0,0,0,1,0,0,0
C3H4N6O2,seen,15,11,7,2,2,0,7,2,2,0,4,0,0,0
C3H4N6O3,seen,16,26,16,5,5,0,16,5,5,0,3,0,2,0
C3H4N8,test_ood,15,2,0,0,0,2,0,0,0,2,0,0,0,0
C3H4N8O1,test_ood,16,4,0,0,0,4,0,0,0,4,0,0,0,1
C3H4O1,seen,8,3141,1885,628,628,0,1750,580,585,0,130,33,41,0
C3H4O2,seen,9,10807,6484,2162,2161,0,6115,2051,2051,0,619,214,237,0
C3H4O3,test_ood,10,5157,0,0,0,5157,0,0,0,4995,0,0,0,799
C3H4O4,seen,11,1142,685,229,228,0,680,228,226,0,105,27,31,0
C3H4O5,seen,12,650,390,130,130,0,385,129,130,0,58,17,17,0
C3H4O6,test_ood,13,1,0,0,0,1,0,0,0,1,0,0,0,0
C3H5N1,test_ood,9,2605,0,0,0,2605,0,0,0,2604,0,0,0,132
C3H5N1O1,seen,10,18157,10894,3632,3631,0,10888,3631,3628,0,1044,385,331,0
C3H5N1O2,test_ood,11,14898,0,0,0,14898,0,0,0,14102,0,0,0,1585
C3H5N1O3,seen,12,7914,4748,1583,1583,0,4720,1573,1575,0,619,191,224,0
C3H5N1O4,test_ood,13,5203,0,0,0,5203,0,0,0,4819,0,0,0,598
C3H5N1O5,seen,14,5,3,1,1,0,3,1,1,0,1,1,0,0
C3H5N3,seen,11,11893,7136,2379,2378,0,7024,2344,2340,0,699,213,231,0
C3H5N3O1,test_ood,12,28478,0,0,0,28478,0,0,0,28020,0,0,0,2433
C3H5N3O2,seen,13,49066,29440,9813,9813,0,28692,9563,9571,0,3330,1122,1089,0
C3H5N3O3,seen,14,1786,1072,357,357,0,930,319,322,0,142,39,52,0
C3H5N3O4,seen,15,3,2,1,0,0,2,1,0,0,0,0,0,0
C3H5N3O5,seen,16,1,1,0,0,0,1,0,0,0,0,0,0,0
C3H5N5,test_ood,13,20073,0,0,0,20073,0,0,0,19676,0,0,0,2124
C3H5N5O1,test_ood,14,3114,0,0,0,3114,0,0,0,2711,0,0,0,412
C3H5N5O2,seen,15,181,109,36,36,0,101,35,36,0,18,6,5,0
C3H5N5O3,test_ood,16,10,0,0,0,10,0,0,0,10,0,0,0,0
C3H5N5O4,test_ood,17,16,0,0,0,16,0,0,0,16,0,0,0,3
C3H5N7,seen,15,1,1,0,0,0,1,0,0,0,0,0,0,0
C3H5N7O1,seen,16,7,4,2,1,0,4,2,1,0,2,0,0,0
C3H5N7O2,test_ood,17,38,0,0,0,38,0,0,0,38,0,0,0,9
C3H5N9,test_ood,17,3,0,0,0,3,0,0,0,3,0,0,0,0
C3H6,seen,9,3834,2300,767,767,0,2217,735,740,0,149,48,52,0
C3H6N2,test_ood,11,18038,0,0,0,18038,0,0,0,18004,0,0,0,1675
C3H6N2O1,test_ood,12,22560,0,0,0,22560,0,0,0,22430,0,0,0,1988
C3H6N2O2,seen,13,17227,10336,3446,3445,0,9810,3291,3271,0,952,323,297,0
C3H6N2O3,seen,14,14247,8548,2850,2849,0,8280,2772,2746,0,928,322,318,0
C3H6N2O4,seen,15,785,471,157,157,0,335,117,124,0,64,20,27,0
C3H6N2O5,test_ood,16,2,0,0,0,2,0,0,0,1,0,0,0,0
C3H6N4,test_ood,13,14442,0,0,0,14442,0,0,0,14015,0,0,0,1236
C3H6N4O1,seen,14,39067,23440,7814,7813,0,22817,7591,7593,0,2497,833,841,0
C3H6N4O2,test_ood,15,3080,0,0,0,3080,0,0,0,2735,0,0,0,435
C3H6N4O3,seen,16,304,182,61,61,0,170,58,58,0,21,9,11,0
C3H6N4O4,seen,17,8,5,2,1,0,5,2,1,0,1,1,0,0
C3H6N4O5,test_ood,18,6,0,0,0,6,0,0,0,6,0,0,0,1
C3H6N6,seen,15,1602,961,321,320,0,826,276,284,0,110,38,50,0
C3H6N6O1,seen,16,4,2,1,1,0,2,0,1,0,0,0,0,0
C3H6N6O2,seen,17,26,16,5,5,0,16,5,5,0,2,1,0,0
C3H6N6O3,seen,18,676,406,135,135,0,386,129,130,0,63,20,27,0
C3H6N8,test_ood,17,5,0,0,0,5,0,0,0,5,0,0,0,0
C3H6N8O1,seen,18,27,16,6,5,0,16,6,5,0,5,1,1,0
C3H6N8O3,seen,20,1,1,0,0,0,0,0,0,0,1,0,0,0
C3H6O1,test_ood,10,9811,0,0,0,9811,0,0,0,9682,0,0,0,589
C3H6O2,seen,11,15053,9032,3011,3010,0,8073,2674,2717,0,840,287,261,0
C3H6O3,seen,12,6074,3644,1215,1215,0,3294,1090,1101,0,493,170,162,0
C3H6O4,seen,13,382,229,77,76,0,226,77,74,0,31,13,5,0
C3H6O5,seen,14,2,1,1,0,0,0,1,0,0,0,0,0,0
C3H7N1,seen,11,7573,4544,1515,1514,0,4508,1506,1497,0,188,65,78,0
C3H7N1O1,test_ood,12,18211,0,0,0,18211,0,0,0,16244,0,0,0,1372
C3H7N1O2,seen,13,13017,7810,2604,2603,0,7114,2348,2341,0,749,245,266,0
C3H7N1O3,seen,14,3540,2124,708,708,0,2014,667,681,0,229,80,81,0
C3H7N1O4,seen,15,272,163,55,54,0,158,52,51,0,27,7,7,0
C3H7N1O5,test_ood,16,5,0,0,0,5,0,0,0,5,0,0,0,1
C3H7N3,seen,13,14293,8576,2859,2858,0,8535,2840,2850,0,749,237,260,0
C3H7N3O1,test_ood,14,11770,0,0,0,11770,0,0,0,11505,0,0,0,1036
C3H7N3O2,seen,15,26429,15857,5286,5286,0,15250,5100,5099,0,1686,591,564,0
C3H7N3O3,seen,16,1649,989,330,330,0,910,305,299,0,142,51,44,0
C3H7N3O4,seen,17,836,502,167,167,0,397,134,129,0,75,31,24,0
C3H7N3O6,seen,19,2,1,1,0,0,1,1,0,0,0,0,0,0
C3H7N5,test_ood,15,15339,0,0,0,15339,0,0,0,14686,0,0,0,1727
C3H7N5O1,seen,16,2743,1646,549,548,0,1426,480,467,0,220,77,84,0
C3H7N5O2,seen,17,21,13,4,4,0,13,4,4,0,2,0,0,0
C3H7N5O3,test_ood,18,32,0,0,0,32,0,0,0,31,0,0,0,6
C3H7N5O4,test_ood,19,95,0,0,0,95,0,0,0,92,0,0,0,23
C3H7N7,test_ood,17,27,0,0,0,27,0,0,0,22,0,0,0,0
C3H7N7O1,seen,18,11,7,2,2,0,7,2,2,0,0,1,1,0
C3H7N7O2,test_ood,19,36,0,0,0,36,0,0,0,36,0,0,0,3
C3H7N9,seen,19,8,5,2,1,0,5,2,1,0,0,2,0,0
C3H8,seen,11,1015,609,203,203,0,554,175,190,0,20,6,7,0
C3H8N2,seen,13,15313,9188,3063,3062,0,9168,3058,3055,0,446,130,182,0
C3H8N2O1,test_ood,14,16354,0,0,0,16354,0,0,0,15683,0,0,0,1481
C3H8N2O2,seen,15,6193,3716,1239,1238,0,3228,1091,1103,0,372,106,116,0
C3H8N2O3,test_ood,16,2347,0,0,0,2347,0,0,0,2297,0,0,0,290
C3H8N2O4,seen,17,23,14,5,4,0,10,3,3,0,1,3,2,0
C3H8N2O5,test_ood,18,2,0,0,0,2,0,0,0,2,0,0,0,0
C3H8N4,test_ood,15,7576,0,0,0,7576,0,0,0,7506,0,0,0,654
C3H8N4O1,seen,16,18471,11083,3694,3694,0,10764,3573,3583,0,1194,382,403,0
C3H8N4O2,seen,17,1510,906,302,302,0,799,269,263,0,117,45,36,0
C3H8N4O3,test_ood,18,18,0,0,0,18,0,0,0,16,0,0,0,3
C3H8N4O4,seen,19,14,8,3,3,0,8,2,2,0,2,1,0,0
C3H8N4O5,seen,20,9,5,2,2,0,4,0,1,0,2,0,1,0
C3H8N6,test_ood,17,1128,0,0,0,1128,0,0,0,972,0,0,0,140
C3H8N6O1,test_ood,18,12,0,0,0,12,0,0,0,11,0,0,0,0
C3H8N6O2,seen,19,40,24,8,8,0,24,8,7,0,3,0,2,0
C3H8N6O3,seen,20,34,20,7,7,0,20,7,7,0,1,1,0,0
C3H8N6O4,test_ood,21,4,0,0,0,4,0,0,0,0,0,0,0,0
C3H8N8,seen,19,1,1,0,0,0,1,0,0,0,0,0,0,0
C3H8N8O1,test_ood,20,25,0,0,0,25,0,0,0,25,0,0,0,7
C3H8O1,test_ood,12,3409,0,0,0,3409,0,0,0,2990,0,0,0,166
C3H8O2,test_ood,13,4972,0,0,0,4972,0,0,0,4815,0,0,0,362
C3H8O3,test_ood,14,1430,0,0,0,1430,0,0,0,1424,0,0,0,184
C3H8O4,seen,15,119,71,24,24,0,71,24,24,0,7,2,4,0
C3H8O6,test_ood,17,1,0,0,0,1,0,0,0,1,0,0,0,0
C3H9N1,seen,13,4301,2581,860,860,0,2401,790,804,0,93,43,40,0
C3H9N1O1,seen,14,5104,3062,1021,1021,0,2775,898,934,0,178,67,63,0
C3H9N1O2,seen,15,1077,646,216,215,0,552,186,187,0,79,18,18,0
C3H9N1O3,test_ood,16,339,0,0,0,339,0,0,0,339,0,0,0,35
C3H9N1O4,seen,17,7,4,2,1,0,4,2,1,0,0,0,0,0
C3H9N1O5,seen,18,2,1,1,0,0,1,1,0,0,0,0,0,0
C3H9N3,seen,15,7873,4724,1575,1574,0,4688,1564,1565,0,324,121,114,0
C3H9N3O1,seen,16,4470,2682,894,894,0,2654,881,886,0,242,88,84,0
C3H9N3O2,seen,17,3895,2337,779,779,0,2281,762,756,0,242,79,95,0
C3H9N3O3,seen,18,632,379,127,126,0,369,126,124,0,43,12,12,0
C3H9N3O4,seen,19,6,4,1,1,0,2,1,1,0,1,0,0,0
